ID,Acanthocasuarina_muellerianae,Acanthosoma_haemorrhoidale,Acerentomon_sp,ACROMYRMEX_ECHINATIOR,ACYRTOSIPHON_PISUM,Aedes_AEGYpti,Aleochara_curtula,ANOPHELES_GAMBIAE,Anurida_maritima,Apachyus_charteceus,Aphis_gossypii,APIS_MELLIFERA,Aposthonia_japonica,Archaeopsylla_erinacei,Aretaon_asperrimus,Atelura_formicaria,Baetis_pumilus,Bemisia_tabaci,Bibio_marci,Bittacus_pilicornis,Blaberus_atropos,Bombus_terrestris,Bombylius_major,BOMBYX_MORI,Boreus_hyemalis,Calopteryx_splendens,Campodea_augens,Carabus_granulatus,Celuca_puligator,Ceratophyllus_gallinae,Cercopis_vulnerata,Ceuthophilus_sp,Cheumatopsyche_sp,Chrysis_viridula,Conwentzia_psociformis,Cordulegaster_boltonii,Corydalus_cornutus,Cosmioperla_kuna,Cotesia_vestalis,Cryptocercus_wrighti,Ctenocephalides_felis,Cypridininae_sp,DAPHNIA_PULEX,Dendroctonus_ponderosae,Dichochrysa_prasina,DROSOPHILA_MELANOGASTER,Ectopsocus_briggsi,Empusa_pennata,Ephemera_danica,Epiophlebia_superstes,Eriocrania_subpurpurella,Essigella_californica,Euroleon_nostras,Eurylophella_sp,Exoneura_robusta,Folsomia_candida,Forficula_auricularia,Frankliniella_cephalica,Galloisiana_yuasai,Glomeris_pustulata,Glossina_morsitans,Grylloblatta_bifratrilecta,Gryllotalpa_sp,Gynaikothrips_ficorum,Gyrinus_marinus,Haploembia_palaui,Harpegnathos_SALTator,Hydroptilidae_sp,Inocellia_crassicornis,Isonychia_bicolor,IXODES_SCAPULARIS,Lepeophtheirus_salmonis,Lepicerus_sp,Leptopilina_clavipes,Leuctra_sp,Lipara_lucens,Liposcelis_bostrychophila,Litopenaeus_vannamei,Machilis_hrabei,Manduca_sexta,Mantis_religiosa,Mastotermes_darwiniensis,Meinertellus_cundinamarcensis,Meloe_violaceus,Mengenilla_moldrzyki,Menopon_gallinae,Metallyticus_splendidus,Micropterix_calthella,Nannochorista_philpotti,NASONIA_VITRIPENNIS,Nemophora_deegerella,Nilaparvata_lugens,Notostira_elongata,Occasjapyx_japonicus,Okanagana_villosa,Orussus_abietinus,Osmylus_fulvicephalus,Panorpa_vulgaris,Parides_arcas,PEDICULUS_HUMANUS,Periplaneta_americana,Perla_marginata,Peruphasma_schultei,Philopotamus_ludificatus,Phlebotomus_papatasi,Planococcus_citri,Platycentropus_radiatus,Pogonognathellus_lon_fla,Polyommatus_icarus,Priacma_serrata,Prorhinotermes_simplex,Prosarthria_teretrirostris,Ranatra_linearis,Rhagoletis_pomonella,Rhyacophila_fasciata,Sarcophaga_crassipalpis,Sarsinebalia_urgorii,Sialis_lutaria,Sminthurus_vir_nig,Speleonectes_tulumensis,Stenobothrus_lineatus,Stylops_melittae,Symphylella_vulgaris,Tanzaniophasma_sp,Tenthredo_koehleri,Tetrix_subulata,Tetrodontophora_bielanensis,Thermobia_domestica,Thrips_palmi,Timema_cristinae,Tipula_maxima,Trialeurodes_vaporariorum,Triarthria_setipennis,TRIBOLIUM_CASTANEUM,Trichocera_fuscata,Tricholepidion_gertschi,Triodia_sylvina,Velia_caprai,Xanthostigma_xanthostigma,Xenophysella_greensladeae,Yponomeuta_evonymella,ZOOTERMOPSIS_NEVADENSIS,Zorotypus_caudelli,Zygaena_fausta
ALICUT_EOG56T1HT,0.0161289999999999,0.016129,0.0967750000000001,0.0161299999999999,0.0161299999999999,0.072581,0.024193,0.056452,0.177419,0.0161289999999999,0.0161289999999999,0.016129,0.0161289999999999,0.0161280000000001,0.0161280000000001,NA,0.080645,0.0161289999999999,0.217741,0.370967,0.0161290000000001,0.016128,0.0806460000000001,0.0161290000000001,0.104839,0.024193,0.0403220000000001,0.516129,NA,0.0161300000000001,0.016129,0.0161280000000001,0.153225,0.0161289999999999,0.0483879999999999,0.016129,0.0161289999999999,0.0161290000000001,0.016129,0.016129,0.016129,0.233871,0.024194,0.064516,0.016129,0.016129,0.01613,0.016129,0.016129,0.016128,0.024194,0.0161290000000001,0.016129,0.07258,0.01613,0.153226,0.0161290000000001,0.072581,0.016129,0.08871,NA,0.0161290000000001,0.016129,0.0161289999999999,0.0161290000000001,0.137097,0.016129,0.0645159999999999,0.016128,0.016128,0.00806400000000004,0.161291,0.064516,0.096775,0.0322580000000001,0.016129,0.07258,0.0322579999999999,0.0161300000000001,0.137097,0.016128,0.016129,0.0161290000000001,0.064516,0.153226,0.0806449999999999,0.032259,0.137096,NA,0.01613,0.024194,0.0725810000000001,0.016129,0.104839,0.0161289999999999,0.0161290000000001,0.016129,0.0161289999999999,0.0161289999999999,9.99999999973245e-07,0.0161290000000001,0.01613,0.0161280000000001,NA,NA,0.088709,0.024194,0.104838,0.0161290000000001,NA,0.0161280000000001,0.01613,0.016129,0.104839,0.080645,0.298387,0.120968,0.330646,NA,NA,0.016129,NA,0.096774,0.0161280000000001,NA,0.0161300000000001,0.153226,0.040323,0.08871,0.016129,NA,0.016128,0.145161,0.016129,0.016129,0.0161290000000001,0.0241930000000001,0.0161280000000001,0.024194,0.0161289999999999,0.0161290000000001,0.01613,0.0161280000000001,0.0161290000000001
ALICUT_EOG56WWQS,NA,0.042895,0.037534,0.00804200000000005,0.010723,0.0402149999999999,0.0160869999999999,0.067024,0.442359,NA,0.579088,0.278821,0.010724,0.659518,0.0107229999999999,NA,0.238606,0.02681,NA,0.546917,0.823057,0.00804299999999997,0.849866,0.013404,0.324397,0.651474,0.739947,0.517426,NA,0.327078,0.010724,0.00804300000000008,0.150134,0.00804199999999988,0.281501,0.632707,0.010724,0.554959,0.00804400000000005,0.00804300000000002,0.0268100000000002,NA,0.0107239999999999,0.00536199999999992,0.018767,0.032172,0.0563000000000001,0.0563000000000001,NA,0.254692,0.530831,0.386059,0.00804299999999997,0.150134,0.718499,NA,0.592494,0.00804400000000011,0.300268,0.705094,0.150133,0.0107240000000001,0.0241289999999999,0.243969,0.010724,0.485255,0.00804300000000002,0.147453,0.0107240000000001,0.407506,0.356569,NA,0.021448,0.00804300000000008,0.010724,0.040214,0.487937,NA,0.504021,0.410187,0.00804300000000008,0.651474,0.0187660000000002,0.75067,NA,0.034852,0.00804199999999999,0.281501,0.450402,0.00804199999999999,0.19571,0.0160859999999999,0.091154,0.525469,0.013404,0.00804200000000005,0.00804300000000019,0.329758,0.134048,0.0321710000000001,0.209115,0.254691,0.010723,0.24933,NA,0.010724,0.136729,0.450403,0.126004,0.613941,0.260053,0.034852,0.214477,0.493297,0.635389,0.458444,NA,0.683645,NA,0.852548,0.02949,NA,0.463807,0.420911,0.02681,0.045576,0.297587,0.008044,0.00804299999999986,0.123325,0.436997,0.364612,0.0375340000000001,0.00267999999999996,0.045577,0.260053,0.136728,0.00804299999999991,0.010724,0.683646,0.126005,0.00804300000000002,0.010723,0.147453
ALICUT_EOG56WWR1,0.473498,0.371025,0.0706720000000001,0.053004,0.0282690000000001,0.303887,0.572438,0.0212010000000001,0.04947,0.0459359999999999,0.395761,0.042402,0.0247350000000001,0.24735,0.438163,NA,0.303887,0.0883389999999999,0.38516,0.261485,0.017668,0.0636029999999999,0.229683,0.024736,0.247349,0.017667,0.416961,0.318021,NA,0.310954,0.250884,0.335689,0.5159,0.339222,0.017668,0.0176679999999999,0.371025,0.197879,0.053004,0.06007,0.310954,NA,0.0247350000000001,0.314488,0.091873,0.021201,0.60424,0.293286,0.335689,0.462897,0.533568,0.028268,0.0706710000000001,0.314487,0.70318,0.194347,0.091873,0.314487,0.017669,0.650176,0.0212019999999999,0.0176680000000001,0.0282679999999999,0.219082,0.183746,0.222615,0.0530029999999999,0.275617,0.031802,0.091872,0.0106010000000001,0.438163,0.098939,0.335688,0.017668,0.0212019999999999,0.0176690000000001,NA,0.0176679999999999,0.731448,0.293287,0.0212020000000001,0.070671,0.060071,0.717315,0.017668,0.017667,0.749116,0.265018,0.067139,0.5159,0.106007,0.318021,0.113075,0.226149,0.169612,0.325088,0.310954,0.515901,0.017668,0.017668,0.325088,0.0353360000000001,0.674912,0.724382,0.261484,0.321555,0.462898,0.515901,NA,0.0212020000000001,0.123674,0.204946,0.667845,0.738517,0.04947,NA,0.713781,0.084806,NA,0.070672,0.374559,0.816255,0.378092,0.339222,0.342757,0.699647,0.024735,0.58304,0.017668,NA,0.360424,0.29682,0.021202,0.303887,0.314487,NA,0.127208,0.070671,0.590106,0.452297,0.017668,0.017668,0.286219
ALICUT_EOG56WWR3,0.050359,0.0611500000000001,0.0179850000000001,0.017986,0.021582,0.017987,0.0179859999999999,0.017985,0.05036,0.190647,0.0215820000000001,0.017985,0.017986,0.025179,0.0251800000000001,NA,0.0431649999999999,0.226619,0.453237,0.805756,0.669064,0.017985,0.183453,0.021583,0.0323740000000001,0.0179850000000001,0.057554,0.654676,NA,0.0179860000000001,0.035972,0.017987,0.05036,0.021583,NA,0.104316,0.028777,0.021583,0.017986,0.017985,0.0251799999999999,NA,0.017985,0.028777,0.017986,0.017986,0.0359710000000001,0.032374,0.035971,0.0179860000000001,0.0431660000000001,0.0215830000000001,0.02518,0.035971,0.517986,0.233813,0.021583,0.017985,0.284172,0.769784,0.01439,0.17626,0.017986,0.107914,0.017986,0.086331,0.460431,0.0539559999999999,0.068346,0.0431660000000001,0.014389,0.021582,0.017986,0.0287769999999999,0.0179850000000001,0.0179850000000001,0.017986,0.190648,0.158274,0.021583,0.017986,0.388488,0.021583,0.0251789999999999,0.683454,0.017986,0.0179850000000001,0.021582,0.0287780000000001,0.017985,0.0359720000000001,0.02518,0.0179860000000001,0.053956,0.122302,0.39928,0.0359710000000001,0.032375,0.021582,0.017986,0.0179859999999999,0.496402,0.02518,0.147483,0.129496,0.04856,0.028777,0.046761,0.025179,0.57554,0.032374,0.266187,0.028777,0.0179849999999999,0.046762,0.133094,NA,NA,0.057555,NA,0.017986,0.035971,0.622302,0.0179850000000001,0.017985,0.0179850000000001,0.348921,0.017986,0.0179859999999999,0.0179860000000001,0.568345,0.464029,0.017986,0.02518,0.021583,0.0215819999999999,0.02518,0.050359,0.046763,0.025179,0.021583,0.017985,0.280575,0.021583
ALICUT_EOG56WWR4,0.053125,0.031251,0.09375,0.0312499999999999,0.025,0.031249,0.03125,0.0312490000000001,0.178125,0.071876,0.0250009999999999,0.031249,0.034374,0.462499,0.0468739999999999,NA,0.034374,0.071876,0.640625,0.109376,0.0312500000000001,0.0343749999999999,0.09375,0.128126,0.031249,0.031249,0.099999,0.40625,NA,0.046875,0.046876,0.031249,0.046875,0.0468750000000001,0.046874,0.031251,0.031249,0.0312509999999999,0.0499990000000001,0.0312500000000001,0.046876,NA,0.028125,NA,0.043749,0.0312509999999999,0.05,0.03125,0.040624,0.0312489999999999,0.153126,0.0281250000000001,0.05,0.0406259999999999,0.4875,0.065624,0.0687500000000001,0.046875,0.03125,0.5125,0.065625,0.03125,0.0312499999999999,0.037501,0.046874,0.681251,0.0406239999999999,0.040626,0.065625,0.0343760000000001,0.0499989999999999,0.1875,0.1125,0.0468750000000001,0.0312500000000001,0.03125,0.031249,NA,0.0468760000000001,NA,0.0312509999999999,0.0312500000000001,0.525,0.034375,0.315625,0.0312499999999999,0.096875,0.6625,0.0312500000000001,0.03125,0.146875,0.037501,0.046875,0.6,0.0312500000000001,0.04375,0.0718750000000001,0.0312480000000001,0.146876,0.0312500000000001,0.093749,0.03125,0.0312490000000001,0.350001,0.262499,0.046875,0.16875,0.687499,0.146875,0.537499,0.0312509999999999,0.1125,0.146876,0.651562,0.0312499999999999,0.16875,NA,0.0937489999999999,0.118749,NA,0.031251,0.131249,0.29375,0.487499,0.046874,0.0312499999999999,0.096875,0.03125,0.0312490000000001,0.240625,0.0312510000000001,0.05,0.0312509999999999,0.034376,0.0312500000000001,0.034374,0.071875,0.0437479999999999,0.0312500000000001,0.0499999999999999,0.146875,0.0312490000000001,0.03125,0.21875
ALICUT_EOG570RZ9,0.678572,0.501554,0.31677,0.013975,0.013975,0.0341619999999999,0.349378,0.034162,0.588509,0.737578,NA,0.013975,0.023293,0.408385,0.142857,NA,0.10559,0.440994,0.805901,0.605591,0.618013,0.114907,0.638198,0.638199,0.012423,0.720497,0.559006,0.824535,NA,0.016304,0.209627,0.315218,0.0357149999999999,0.253105,0.369565,0.012422,0.518633,0.391304,0.124224,0.610248,0.0186330000000001,NA,0.012422,0.736025,0.021739,0.043478,0.624225,0.386646,0.242236,0.012423,0.594721,0.309007,0.312112,0.018633,0.830745,0.576087,0.391305,0.0201859999999999,0.352484,0.720497,0.630434,0.818323,0.209627,0.0217389999999999,0.152175,0.534161,0.0124219999999999,0.015529,0.0155290000000001,0.35559,0.135093,0.597827,0.386645,0.0124230000000001,0.029504,0.097826,0.220497,NA,0.0170810000000001,0.737578,0.509316,0.326086,0.209627,0.506212,NA,0.013976,0.309005,0.66149,0.341615,0.0108699999999999,0.0248439999999999,0.085404,0.535714,0.381987,0.715838,0.093167,0.0760869999999999,0.021739,0.021739,0.0124230000000001,0.0170799999999999,0.21118,0.621118,0.593168,0.459627,0.0186339999999999,0.0978260000000001,0.597826,0.024845,0.81677,0.043478,0.638199,0.708074,0.90062,0.597826,NA,NA,NA,0.616459,NA,0.02795,0.195651,0.571428,0.0124219999999999,0.0155279999999999,0.113355,0.371117,0.206522,0.0201859999999999,0.495342,0.659938,0.371894,0.076087,0.0201859999999999,0.700311,0.414595,0.0201870000000001,0.263976,0.0574530000000001,0.211181,0.440994,0.017081,0.0186330000000001,0.729814
ALICUT_EOG570RZR,0.617485,0.032786,0.071038,0.021859,0.019126,0.027323,0.027323,0.027322,0.071038,0.28142,0.448087,0.021858,0.275957,0.0218570000000001,0.021858,NA,0.346994,0.103825,0.051913,0.554645,0.038252,NA,0.606557,0.030054,0.021857,0.535519,0.696722,0.756831,0.780054,0.0273219999999999,0.051912,0.40164,0.262295,0.021857,0.153005,0.040983,0.300546,0.642077,NA,0.281421,0.142077,NA,0.0218580000000001,0.0273229999999999,0.327869,0.032787,0.073771,0.669399,0.874317,0.068306,0.677596,0.0300550000000001,0.224044,0.581968,0.349726,NA,0.12295,0.021858,0.5,0.806011,0.0737709999999999,0.071038,0.0218590000000001,0.560109,0.188524,0.704919,0.021858,0.071038,0.204918,0.213115,0.071037,0.183061,0.062841,0.021858,0.021857,0.021858,0.202186,NA,0.021858,0.778688,0.0273229999999999,0.0355189999999999,0.442622,0.0300550000000001,0.658469,0.0355190000000001,0.314208,0.609289,0.24317,0.021858,0.330601,0.046449,0.027323,NA,0.590164,0.0218579999999999,0.185792,0.0218579999999999,0.28142,0.112022,0.027322,0.491803,0.767759,0.527323,0.357924,0.065574,0.581967,0.0683049999999999,0.281421,0.628415,0.303279,0.071038,0.0710379999999999,0.696722,0.644809,0.352459,NA,0.232241,0.073769,NA,0.0218579999999999,NA,NA,0.021858,NA,0.0218570000000001,0.0655739999999999,0.071038,0.0327870000000001,0.021859,0.297815,0.068307,0.161202,0.0273220000000001,0.502732,0.374317,0.336066,0.155738,0.155738,0.071038,0.330601,0.0273220000000001,0.316941,0.352459
ALICUT_EOG570S0J,0.124999,0.3375,0.133333,0.0875,0.112499,0.091667,0.1,0.091667,0.1375,0.1,0.149999,0.087499,0.129166,0.1125,0.1,NA,0.1,0.129166,0.125,0.258333,0.35,0.087499,0.125,0.0958339999999999,0.095833,0.125,0.104167,0.375,0.504167,0.0958319999999999,0.0999989999999999,0.1,0.1375,0.087501,0.104166,0.125,0.1,0.4,0.0875,0.100001,0.125,NA,0.0791669999999999,0.1,0.1,0.0875000000000001,0.095833,0.1,0.100001,0.125,0.0958319999999999,0.112499,0.0999999999999999,0.1,0.416667,0.120833,0.0999989999999999,0.0958319999999999,0.1,0.216667,NA,0.1,0.095833,0.0958329999999999,0.1,0.100001,0.0875,0.0999999999999999,0.0958330000000001,0.175,0.108333,0.183334,0.1,0.087499,0.104167,0.129167,0.099999,0.233334,0.1,0.095833,0.1,0.220833,0.125001,0.1,0.6875,0.129167,0.1,0.520833,0.833334,0.0874999999999999,0.1,0.0875,0.095833,0.333333,0.1,0.087499,0.1,0.116666,0.095833,0.379166,0.0999999999999999,0.1,0.695833,0.75,0.525,0.091667,0.095833,0.141666,0.091667,0.166666,0.1,0.095833,0.0999999999999999,NA,0.0875,NA,0.766666,0.591667,0.133334,0.216667,0.1,NA,0.183333,0.1,0.091666,0.1,0.141667,0.1,NA,0.1,NA,0.129167,0.174999,0.1,0.2,0.358334,0.341667,0.099999,0.0958330000000001,0.1,0.095834,0.1,0.1125,0.095833
ALICUT_EOG573N6J,0.463054,NA,0.650247,0.024631,0.288178,0.298029,0.105911,0.019705,0.0935959999999999,0.0197039999999999,0.546799,0.0246310000000001,0.298029,0.455664,0.017241,0.514779,0.391625,0.229064,0.135468,0.352218,0.18473,0.024631,0.295566,0.032019,0.229064,0.795566,0.406403,0.672414,NA,0.396552,0.027094,0.0246299999999999,0.783251,0.229064,0.635468,0.0295559999999999,0.256158,0.460592,NA,0.0221669999999999,NA,NA,NA,NA,0.396552,0.024631,0.578817,0.022168,0.480296,0.0295569999999999,NA,0.52463,0.0566490000000001,0.315271,NA,NA,0.017241,0.504926,0.017241,NA,0.448277,0.5,0.0197040000000001,0.453202,0.82266,0.283252,0.0246300000000001,0.694581,0.29803,0.541872,0.55665,0.401478,0.815272,0.022167,0.458128,0.027093,0.581281,NA,0.490148,NA,0.022168,0.583744,0.465518,0.0270940000000001,0.694581,0.482758,0.022167,0.692118,0.633005,0.027094,0.0344839999999999,0.187192,0.684729,0.251231,0.204434,0.0197050000000001,0.039408,0.50739,0.280788,0.0172419999999999,0.0221679999999999,0.741379,0.229064,0.453202,NA,0.226601,0.674877,0.110837,0.480295,0.453201,0.16995,0.426108,0.610838,0.901478,NA,0.849753,NA,NA,0.253695,NA,0.453202,0.256157,NA,0.23399,0.229064,0.241379,0.544335,0.502463,0.450739,0.0197039999999999,0.298029,0.022167,0.027094,0.029558,0.465518,0.059113,0.529557,0.103448,0.024631,0.504926,0.071428,0.0221689999999999,0.0197040000000001,0.568966
ALICUT_EOG573N6M,0.260116,0.0366089999999999,0.080924,0.00192599999999996,0.026974,0.123314,0.0192679999999998,0.123313,0.090558,0.011561,0.527938,0.021194,0.00577999999999995,0.514451,0.00578000000000001,NA,0.019268,0.0144509999999999,0.123314,0.425819,0.00963400000000003,0.021194,0.107901,0.017342,0.152216,0.152216,0.159923,0.791907,0.751445,0.003853,0.132948,0.00577999999999998,0.105973,0.025047,0.038535,0.00963400000000003,0.00578000000000004,0.00770699999999994,0.034682,0.00578100000000004,0.123315,0.867052,0.052023,0.464355,0.00577900000000009,0.013487,0.105973,0.499037,0.0520229999999999,0.00963400000000009,0.00770699999999999,0.0269740000000001,0.00385400000000002,0.0192680000000001,0.749518,0.142581,0.011561,0.00770800000000008,0.00385400000000005,0.630058,0.354528,0.00385300000000008,0.00578000000000001,0.00481699999999996,0.00577999999999998,0.009634,0.077072,0.152216,0.00385400000000005,0.044316,0.025049,0.489402,0.00770700000000005,0.090559,0.00770700000000016,0.0385359999999999,0.013488,0.709056,0.013487,0.0173410000000001,0.006743,0.254336,0.136802,0.017341,0.693643,0.0134879999999999,0.104046,NA,0.651252,0.100193,0.0134869999999999,0.0269750000000001,0.104046,0.163777,0.023121,0.082853,0.00578000000000001,0.154142,0.00770700000000007,0.0134880000000001,0.00577999999999998,0.431599,0.00578000000000006,0.728324,0.578036,0.052024,0.144509,0.121388,0.00963500000000003,NA,0.00577999999999995,0.583816,0.152217,0.560693,0.105973,0.813101,NA,0.362235,0.121387,NA,0.00385299999999997,NA,0.526012,0.00385299999999997,0.100192,0.00385399999999994,0.121388,0.105973,0.144508,0.73603,0.360309,0.121386,0.104046,0.00578000000000006,0.152216,0.475916,0.121387,0.021194,0.00385300000000008,0.138728,0.115607,0.00578100000000001,0.00192600000000009,0.138728
ALICUT_EOG576HF8,0.388128,0.344749,0.136986,0.011416,0.011415,0.0114149999999999,0.200914,0.00913200000000006,0.0114149999999999,0.022832,0.196347,0.0114149999999999,0.214611,0.283105,0.0136979999999999,NA,0.013699,0.143836,0.066211,0.399543,0.011417,0.0114150000000001,0.0228299999999999,0.178082,0.018264,0.0159809999999999,0.826484,0.0136989999999999,NA,0.0251140000000001,0.0182660000000001,0.013698,0.013698,0.0114159999999999,0.057078,0.0159819999999999,0.374429,0.815068,0.011416,0.636986,0.013699,NA,0.00913200000000003,0.803653,0.0525119999999999,0.011416,0.365296,0.013698,0.013699,0.0662099999999999,0.20548,0.013699,0.159818,0.0114159999999999,0.924658,0.369864,0.07991,0.011415,0.020548,0.552511,0.011416,0.018265,0.260273,0.0182650000000001,0.351598,0.726027,0.0114160000000001,0.0205480000000001,0.0547940000000001,0.0228309999999999,0.0684929999999999,0.468037,0.0251140000000001,0.011416,0.0114150000000001,0.0114160000000001,0.162101,NA,0.577625,NA,0.013699,0.0136979999999999,0.689498,0.063928,0.484018,0.1621,0.0228310000000001,0.636986,0.098174,0.011416,0.205479,0.0137,0.0136990000000001,0.011416,0.0114150000000001,0.011415,0.0570780000000001,0.013699,0.20548,0.162101,0.0114149999999999,0.744292,0.0159810000000001,0.452055,NA,0.0273980000000001,0.714613,0.0433790000000001,0.205479,0.796804,0.0114150000000001,0.454337,0.559361,0.595891,0.751143,0.495434,NA,0.178082,0.0205480000000001,NA,0.057078,0.011415,0.616438,0.424658,0.011416,0.011415,0.326484,0.013699,0.0136999999999999,0.0114149999999999,0.431508,0.011416,0.013698,0.0502279999999999,0.0136979999999999,0.162101,0.20548,0.0182640000000001,0.162101,0.018265,0.474886,0.011415,0.0159810000000001,0.20548
ALICUT_EOG576HFB,0.662879,NA,NA,0.045454,0.0132569999999999,0.041668,0.013257,0.011365,0.028409,0.272728,0.039772,0.0700750000000001,0.619317,0.685606,0.668561,NA,0.024622,0.503789,0.24053,0.854167,0.549243,0.045454,0.25947,0.320075,0.0227279999999999,NA,0.560606,0.496212,NA,0.0132569999999999,0.460227,0.4375,0.024622,0.0473479999999999,0.202651,0.0227269999999999,0.439394,NA,0.013258,0.0814389999999999,0.0321969999999999,NA,0.0170450000000001,0.426136,0.0132580000000001,0.043561,0.022728,0.265151,0.454546,0.0378789999999999,0.528408,0.0132579999999999,0.013258,0.0227269999999999,0.626894,NA,0.414773,0.0132579999999999,0.015151,0.846591,0.592803,0.276515,0.409091,0.630681,0.013258,0.789772,0.045454,0.0246210000000001,0.357954,0.431818,0.248106,0.25,0.0340909999999999,0.0132569999999999,0.022728,0.04356,0.0151510000000001,0.897728,0.64962,0.615531,0.081439,0.513257,0.706438,0.477272,0.717804,0.0151510000000001,0.399621,0.935606,0.624999,0.017046,0.0151519999999999,0.458333,0.388257,0.024621,0.412879,0.0170460000000001,0.0132579999999999,0.19697,0.0170449999999999,0.0151520000000001,0.617425,0.753789,0.558712,0.789773,0.825757,NA,0.643939,0.0321960000000001,0.464015,0.823863,0.0814400000000001,0.498105,0.395833,0.782198,NA,NA,NA,NA,NA,0.679924,0.60038,0.041667,0.789772,0.806817,0.018939,0.426137,0.399622,NA,0.253787,0.880682,0.606061,0.759469,0.0416670000000001,0.013257,0.0208329999999999,0.363636,0.460228,0.528409,0.013257,0.357954,0.323864,0.08144,0.339015,0.020833
ALICUT_EOG576HFJ,0.242744,0.158312,0.200528,0.023747,0.010554,0.0237470000000001,0.021108,0.0237459999999999,0.0211080000000001,0.158311,0.683378,0.021108,0.031663,0.680738,0.023747,NA,0.245383,0.042216,0.0765159999999999,0.311345,0.081794,0.021109,0.414248,0.063325,0.021108,0.348285,0.580475,0.0211080000000001,NA,0.348286,0.189973,0.562005,0.052771,0.0263860000000001,0.021109,0.0474939999999999,NA,0.253298,0.029023,0.065963,0.155673,NA,0.023746,0.153035,0.029024,0.021108,0.0211079999999999,0.620052,0.253298,0.029024,0.0765169999999999,0.680739,0.0263850000000001,0.155673,0.651715,0.240105,0.158313,0.021108,0.195251,0.91029,0.021109,0.345647,0.021108,0.319261,0.021108,0.108179,0.023746,0.192611,0.0263859999999999,0.245383,0.0290239999999999,0.16095,0.53562,0.023747,0.189974,0.026385,0.021108,0.390502,0.604222,0.248021,0.340369,0.021107,0.203167,0.058047,NA,0.021108,0.137203,0.472295,0.266491,0.026386,0.150396,0.155673,0.229552,0.0211069999999999,0.189973,0.023747,0.0263859999999999,0.155672,0.092349,0.0211079999999999,0.137203,0.155672,0.021108,0.878628,0.137202,0.047493,0.781003,0.023747,0.0949859999999999,0.630606,0.021108,0.340369,0.348285,0.598944,0.567283,0.340369,NA,0.395778,NA,NA,0.179419,0.503957,0.770448,0.205805,0.0237460000000001,0.021108,0.335093,0.174142,0.0211080000000001,0.0211089999999999,0.527703,NA,0.021108,0.0395769999999999,0.0237470000000001,0.807389,0.150395,0.348285,0.026385,0.28496,0.08971,0.021109,0.021109,0.361477
ALICUT_EOG576HFP,0.419048,0.590476,0.176191,0.00952299999999995,0.014286,0.016667,0.019047,0.0142849999999999,0.554761,0.361905,0.685714,0.247619,0.00952400000000009,0.216666,0.17381,NA,0.116666,0.016666,0.445238,0.814286,0.011905,0.009523,0.39762,0.0214280000000001,0.378571,0.383333,0.376191,0.309524,NA,0.021428,0.016666,0.00952400000000003,0.0190480000000001,0.00952400000000003,0.069048,0.169048,0.811905,0.014285,0.014286,0.657143,0.0214280000000001,NA,0.00952299999999995,0.392858,0.0952379999999999,0.014285,0.02619,0.292858,0.273809,0.0119050000000001,0.357143,0.0452389999999999,0.0785710000000001,0.0119049999999999,0.895238,0.350001,0.50238,0.00952299999999998,0.30238,0.77619,0.016666,0.302381,0.364286,0.192857,0.423809,0.335714,0.00714200000000004,0.126191,0.016667,0.059524,0.033333,0.540476,0.014286,0.057143,0.021428,0.0166679999999999,0.178571,0.457143,0.457143,0.757142,0.133333,0.328572,0.359524,0.207143,0.652381,0.026191,0.00952499999999995,0.8,0.273809,0.011905,0.019047,0.009523,0.214286,0.235713,0.157143,0.0119050000000001,NA,0.17381,0.0238099999999999,0.021429,0.00952399999999998,0.0238100000000001,0.04762,0.185714,0.359524,0.00952300000000011,0.571428,0.414286,0.0452379999999999,NA,0.32381,0.0309529999999999,0.509524,0.621428,0.414286,0.807143,NA,NA,0.283333,NA,0.0142849999999999,NA,0.821429,0.328571,0.0119049999999999,0.219048,0.683334,0.652382,0.169047,0.0119040000000001,NA,0.314286,0.411905,0.014285,0.169048,0.283334,0.0119050000000001,0.188095,NA,0.169048,0.016666,0.00952399999999998,0.180952,0.516666
